trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
740,False,"{'a': 0.3, 'e': 0.15999999999999936}",20,11,16.35539441667977,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.3, 'e': 0.15899999999999936}",20,4,-24.170442200080913,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
742,False,"{'a': 0.3, 'e': 0.15799999999999936}",35,24,9.839261422827306,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.3, 'e': 0.15699999999999936}",20,6,11.555811696494677,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
744,False,"{'a': 0.3, 'e': 0.15599999999999936}",30,10,14.842867335942264,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
745,False,"{'a': 0.3, 'e': 0.15499999999999936}",30,15,28.16658524877427,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.3, 'e': 0.15399999999999936}",20,7,9.078287023739314,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
747,False,"{'a': 0.3, 'e': 0.15299999999999936}",25,16,16.113944988995616,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.3, 'e': 0.15199999999999936}",25,15,11.46809621067678,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.3, 'e': 0.15099999999999936}",25,14,-32.60030218419647,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
750,False,"{'a': 0.3, 'e': 0.14999999999999936}",25,13,-35.15040502670711,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
751,False,"{'a': 0.3, 'e': 0.14899999999999936}",20,10,-4.850169068044755,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
752,False,"{'a': 0.3, 'e': 0.14799999999999935}",25,11,-33.74192699920082,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
753,False,"{'a': 0.3, 'e': 0.14699999999999935}",30,21,17.208330882839938,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.3, 'e': 0.14599999999999935}",20,12,14.160232581902484,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.3, 'e': 0.14499999999999935}",30,18,22.743681338747525,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.3, 'e': 0.14399999999999935}",20,5,16.615860395660267,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.3, 'e': 0.14299999999999935}",25,10,15.690247274210932,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.3, 'e': 0.14199999999999935}",20,13,12.32191583434806,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.3, 'e': 0.14099999999999935}",20,9,7.435346779371633,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
760,False,"{'a': 0.3, 'e': 0.13999999999999935}",25,11,27.709352572321627,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.3, 'e': 0.13899999999999935}",20,11,14.017072173954991,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.3, 'e': 0.13799999999999935}",25,15,18.08546823435738,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.3, 'e': 0.13699999999999934}",35,16,-17.042324201191384,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
764,False,"{'a': 0.3, 'e': 0.13599999999999934}",20,13,16.35912269860661,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.3, 'e': 0.13499999999999934}",25,18,5.4584279680076335,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.3, 'e': 0.13399999999999934}",20,3,10.013123246093102,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
767,False,"{'a': 0.3, 'e': 0.13299999999999934}",20,16,6.539083417015625,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.3, 'e': 0.13199999999999934}",25,3,39.16444936631541,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.3, 'e': 0.13099999999999934}",30,13,19.77349123780742,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
770,False,"{'a': 0.3, 'e': 0.12999999999999934}",25,20,11.273037362428507,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.3, 'e': 0.12899999999999934}",25,1,-5.1586524839258985,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 0}",1
772,False,"{'a': 0.3, 'e': 0.12799999999999934}",20,12,15.563130057541528,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.3, 'e': 0.12699999999999934}",25,15,17.2305920184103,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.3, 'e': 0.12599999999999933}",20,6,17.826033676089946,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
775,False,"{'a': 0.3, 'e': 0.12499999999999933}",20,16,8.25936397158134,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.3, 'e': 0.12399999999999933}",30,8,-6.583962965485625,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
777,False,"{'a': 0.3, 'e': 0.12299999999999933}",30,21,20.05093444942549,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.3, 'e': 0.12199999999999933}",30,14,17.03032803596409,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.3, 'e': 0.12099999999999933}",25,13,26.317150647577492,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.3, 'e': 0.11999999999999933}",20,13,12.553419616639601,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.3, 'e': 0.11899999999999933}",25,9,18.5509477312163,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
782,False,"{'a': 0.3, 'e': 0.11799999999999933}",20,13,-38.13760210835551,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
783,False,"{'a': 0.3, 'e': 0.11699999999999933}",35,0,31.157235599059184,"{0: 33, 1: 0, 2: 2, 3: 0, 4: 0}",0
784,False,"{'a': 0.3, 'e': 0.11599999999999933}",30,0,47.986002725796354,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
785,False,"{'a': 0.3, 'e': 0.11499999999999932}",35,23,21.958768051670415,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.3, 'e': 0.11399999999999932}",20,13,12.453108127392717,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.3, 'e': 0.11299999999999932}",20,12,5.811453502857325,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
788,False,"{'a': 0.3, 'e': 0.11199999999999932}",25,7,28.031215334480983,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.3, 'e': 0.11099999999999932}",30,18,20.156097647215315,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.3, 'e': 0.10999999999999932}",35,19,25.816328536502546,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.3, 'e': 0.10899999999999932}",20,13,13.56205260311237,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.3, 'e': 0.10799999999999932}",25,11,29.590009669305232,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.3, 'e': 0.10699999999999932}",30,13,31.746670203393304,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.3, 'e': 0.10599999999999932}",20,0,10.518949213227325,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
795,False,"{'a': 0.3, 'e': 0.10499999999999932}",20,11,14.417257584589603,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.3, 'e': 0.10399999999999932}",20,6,10.584572650521817,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
797,False,"{'a': 0.3, 'e': 0.10299999999999931}",20,14,11.513309789432972,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.3, 'e': 0.10199999999999931}",20,10,18.207515180524624,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.3, 'e': 0.10099999999999931}",20,8,-15.917694905306966,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
800,False,"{'a': 0.3, 'e': 0.09999999999999931}",25,14,19.197789840251517,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.3, 'e': 0.09899999999999931}",25,16,17.143763933709348,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.3, 'e': 0.09799999999999931}",25,14,23.300204106016515,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.3, 'e': 0.09699999999999931}",30,20,17.987805530529872,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.3, 'e': 0.09599999999999931}",20,8,7.919910309658012,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
805,False,"{'a': 0.3, 'e': 0.09499999999999931}",25,13,22.500162202603775,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.3, 'e': 0.0939999999999993}",30,16,26.456384635057223,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.3, 'e': 0.0929999999999993}",20,6,11.032223062198245,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.3, 'e': 0.0919999999999993}",20,14,12.273864490353844,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.3, 'e': 0.0909999999999993}",20,6,-37.557358466761116,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
810,False,"{'a': 0.3, 'e': 0.0899999999999993}",25,18,12.919123386239885,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.3, 'e': 0.0889999999999993}",20,12,2.9049543517811207,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
812,False,"{'a': 0.3, 'e': 0.0879999999999993}",30,13,28.50203483182477,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.3, 'e': 0.0869999999999993}",35,18,31.104483466928833,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.3, 'e': 0.0859999999999993}",20,5,27.33002228921056,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.3, 'e': 0.0849999999999993}",20,7,23.20171187331793,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.3, 'e': 0.0839999999999993}",20,3,26.3769819202238,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.3, 'e': 0.0829999999999993}",25,14,-6.881912343020654,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
818,False,"{'a': 0.3, 'e': 0.0819999999999993}",20,8,15.573520460503085,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.3, 'e': 0.0809999999999993}",20,9,12.125126617568702,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
820,False,"{'a': 0.3, 'e': 0.0799999999999993}",25,7,4.868905382121866,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
821,False,"{'a': 0.3, 'e': 0.07899999999999929}",20,13,14.065011519080194,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.3, 'e': 0.07799999999999929}",20,11,-64.98289700871862,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
823,False,"{'a': 0.3, 'e': 0.07699999999999929}",20,12,-27.673169986366712,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
824,False,"{'a': 0.3, 'e': 0.07599999999999929}",20,10,17.943659549093137,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.3, 'e': 0.07499999999999929}",20,1,31.80262778817018,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.3, 'e': 0.07399999999999929}",25,14,9.38768486643675,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
827,False,"{'a': 0.3, 'e': 0.07299999999999929}",25,16,6.692393218449395,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
828,False,"{'a': 0.3, 'e': 0.07199999999999929}",20,0,29.6348814953722,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
829,False,"{'a': 0.3, 'e': 0.07099999999999929}",20,8,19.713824714740326,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.3, 'e': 0.06999999999999929}",20,13,15.494018540001168,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.3, 'e': 0.06899999999999928}",25,19,12.689240760781296,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.3, 'e': 0.06799999999999928}",25,13,23.446569908266305,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.3, 'e': 0.06699999999999928}",20,3,26.237813473380932,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.3, 'e': 0.06599999999999928}",20,15,11.467884934238523,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.3, 'e': 0.06499999999999928}",35,20,27.91278555554819,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.3, 'e': 0.06399999999999928}",25,16,13.830562265912967,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.3, 'e': 0.06299999999999928}",25,15,19.557402912471794,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.3, 'e': 0.06199999999999928}",20,6,21.01801798850273,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.3, 'e': 0.06099999999999928}",20,5,28.179915083853995,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.3, 'e': 0.059999999999999276}",20,13,11.020763101202732,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.3, 'e': 0.058999999999999275}",30,15,27.411006110890565,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.3, 'e': 0.057999999999999274}",30,18,23.49995125966575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.3, 'e': 0.056999999999999273}",35,16,-7.52349721778607,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
844,False,"{'a': 0.3, 'e': 0.05599999999999927}",25,9,26.905632234735286,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.3, 'e': 0.05499999999999927}",20,13,12.390660051920083,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.3, 'e': 0.05399999999999927}",20,12,6.577925024223634,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
847,False,"{'a': 0.3, 'e': 0.05299999999999927}",20,13,16.416333906705113,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.3, 'e': 0.05199999999999927}",25,20,11.164717918487224,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.3, 'e': 0.05099999999999927}",25,18,14.241220761232372,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.3, 'e': 0.04999999999999927}",30,8,14.436766211639375,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
851,False,"{'a': 0.3, 'e': 0.048999999999999266}",20,10,15.909058193920949,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.3, 'e': 0.047999999999999265}",20,13,11.88297362221965,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.3, 'e': 0.046999999999999265}",25,10,4.477263963756984,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
854,False,"{'a': 0.3, 'e': 0.045999999999999264}",30,8,37.66522969180304,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.3, 'e': 0.04499999999999926}",20,9,7.832214159500231,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
856,False,"{'a': 0.3, 'e': 0.04399999999999926}",20,12,14.094614578838058,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.3, 'e': 0.04299999999999926}",25,11,13.108880933245334,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
858,False,"{'a': 0.3, 'e': 0.04199999999999926}",25,15,19.160410426590534,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.3, 'e': 0.04099999999999926}",25,12,15.770008941737633,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.3, 'e': 0.03999999999999926}",20,14,9.215006383536643,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.3, 'e': 0.03899999999999926}",25,8,27.80134794808066,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.3, 'e': 0.03799999999999926}",25,13,23.49446067007195,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.3, 'e': 0.036999999999999256}",25,11,-13.549759013209707,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
864,False,"{'a': 0.3, 'e': 0.035999999999999255}",25,8,30.27351294967562,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.3, 'e': 0.034999999999999254}",25,17,16.09569245309867,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.3, 'e': 0.03399999999999925}",30,21,16.904520198236458,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.3, 'e': 0.03299999999999925}",20,10,20.935384872848893,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.3, 'e': 0.03199999999999925}",30,8,-4.856808803732569,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
869,False,"{'a': 0.3, 'e': 0.03099999999999925}",25,17,12.131963641185548,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.3, 'e': 0.02999999999999925}",20,11,15.753596684836111,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.3, 'e': 0.02899999999999925}",35,15,34.25055701395791,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.3, 'e': 0.027999999999999248}",30,21,17.922929733522842,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.3, 'e': 0.026999999999999247}",30,11,36.2259587590138,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.3, 'e': 0.025999999999999246}",20,12,12.501340007759913,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.3, 'e': 0.024999999999999245}",20,15,11.894751997978657,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.3, 'e': 0.023999999999999244}",35,21,32.13422212257627,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.3, 'e': 0.022999999999999243}",20,5,29.233648962539867,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.3, 'e': 0.021999999999999242}",20,8,20.620619709353225,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.3, 'e': 0.02099999999999924}",25,0,29.149931616736914,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
880,False,"{'a': 0.3, 'e': 0.01999999999999924}",25,11,10.756725259231096,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
881,False,"{'a': 0.3, 'e': 0.01899999999999924}",25,14,20.308464505654996,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.3, 'e': 0.01799999999999924}",25,19,12.143402990583123,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.3, 'e': 0.016999999999999238}",20,15,8.081506693893584,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.3, 'e': 0.015999999999999237}",25,11,26.442997793346546,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.3, 'e': 0.014999999999999236}",30,18,21.258348370739572,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.3, 'e': 0.013999999999999235}",20,15,-1.4567341430734566,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
887,False,"{'a': 0.3, 'e': 0.012999999999999234}",25,17,16.05857158375756,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.3, 'e': 0.011999999999999234}",25,10,28.50507222734651,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.3, 'e': 0.010999999999999233}",20,13,14.49768187322153,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.3, 'e': 0.009999999999999232}",20,13,12.206645196252602,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.3, 'e': 0.00899999999999923}",20,15,10.367125892377192,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.3, 'e': 0.00799999999999923}",25,15,21.84283966057359,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.3, 'e': 0.00699999999999923}",30,10,35.44206928416847,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.3, 'e': 0.00599999999999923}",20,14,10.067318979565954,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.3, 'e': 0.00499999999999923}",30,7,38.29756467781307,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,11,17.355148344535575,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,11,25.323767497126145,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,6,26.905109190922808,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,10,19.340833729968143,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,10,16.40853438341865,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",30,17,28.77049005762871,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,15,29.4631579176365,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,13,13.29301626062674,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,7,20.80363650273239,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,3,30.828988884808382,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
